HY020,HY022,HY023,HB070,HB100,head_age,head_PB150,head_PB190,head_PE021,head_PL051A,head_PL060,head_PY010N,head_PH010,household_size,mean_age,std_age,num_males,max_education,num_employed,total_employee_income,total_pension,avg_health,employment_rate,num_children,num_elderly,num_working_age,dependency_ratio,income_per_capita,vhPobreza
18866.9,18866.9,18866.9,13501.0,10.0,41,2,5.0,,22.0,38.0,18951.2,3.0,1,41.0,,0,,0,18951.2,0.0,3.0,0.0,0,0,1,0.0,18951.2,1
41660.2,41660.2,23847.8,13601.0,20.0,83,2,1.0,,,,167.6,1.0,1,83.0,,0,,0,167.6,0.0,1.0,0.0,0,1,0,1.0,167.6,0
72152.0,72152.0,72152.0,13701.0,8.0,51,2,2.0,34.0,23.0,38.0,30290.0,2.0,4,36.75,22.60346581094737,2,34.0,0,67681.6,0.0,1.75,0.0,1,0,3,0.3333333333333333,16920.4,0
32514.6,-6183.7,-6183.7,13801.0,42.0,62,1,5.0,,,,0.0,2.0,1,62.0,,1,,0,0.0,38698.3,2.0,0.0,0,0,1,0.0,0.0,0
32893.4,30364.7,30364.7,13901.0,13.0,57,2,5.0,50.0,44.0,35.0,12633.7,2.0,3,35.333333333333336,18.823743871327334,1,50.0,0,30520.5,2528.7,2.0,0.0,0,0,3,0.0,10173.5,0
19564.0,19564.0,19564.0,14001.0,11.0,48,2,2.0,35.0,34.0,20.0,2477.5,1.0,3,38.333333333333336,18.502252115170556,2,35.0,0,18894.8,0.0,1.0,0.0,1,0,2,0.5,6298.266666666666,1
44788.4,44788.4,44788.4,14101.0,10.0,48,1,2.0,,21.0,40.0,27982.9,1.0,2,46.5,2.1213203435596424,1,,0,44339.600000000006,0.0,1.5,0.0,0,0,2,0.0,22169.800000000003,0
6987.4,6987.4,6987.4,14201.0,12.0,31,1,1.0,,83.0,40.0,15084.5,4.0,3,31.333333333333332,0.5773502691896263,2,,0,15084.5,0.0,3.3333333333333335,0.0,0,0,3,0.0,5028.166666666667,1
6867.19,6867.19,1729.05,14301.0,29.0,77,2,4.0,,,,0.0,2.0,1,77.0,,0,,0,0.0,0.0,2.0,0.0,0,1,0,1.0,0.0,1
41084.3,41084.3,41084.3,14601.0,9.0,48,1,2.0,,12.0,40.0,31474.1,2.0,2,46.5,2.1213203435596424,1,,0,31474.1,0.0,2.0,0.0,0,0,2,0.0,15737.05,0
47616.49,20489.2,20489.2,14701.0,14.0,33,1,1.0,,83.0,40.0,9264.0,2.0,4,43.75,15.435349040433131,2,,0,19475.9,15531.900000000001,2.75,0.0,0,0,4,0.0,4868.975,0
17648.3,14371.6,14371.6,14801.0,9.0,60,2,2.0,,32.0,20.0,8430.0,2.0,2,63.0,4.242640687119285,1,,0,14454.6,3276.7,2.0,0.0,0,1,1,1.0,7227.3,0
15202.0,15202.0,15202.0,14901.0,21.0,45,1,1.0,,52.0,40.0,15435.3,3.0,1,45.0,,1,,0,15435.3,0.0,3.0,0.0,0,0,1,0.0,15435.3,0
48944.1,37880.7,14666.7,15001.0,6.0,57,1,2.0,,23.0,12.0,0.0,2.0,5,64.0,23.03258561256204,2,,0,14252.0,6396.6,3.2,0.0,0,2,3,0.6666666666666666,2850.4,0
24308.7,21618.1,21618.1,15101.0,10.0,37,2,1.0,50.0,83.0,40.0,5729.6,1.0,2,39.5,3.5355339059327378,1,50.0,0,21886.2,2690.6,2.0,0.0,0,0,2,0.0,10943.1,0
15949.85,15949.85,-1772.24,15203.0,12.0,73,2,2.0,,,,0.0,3.0,4,61.5,15.198684153570666,2,,0,0.0,0.0,2.5,0.0,0,2,2,1.0,0.0,1
51738.37,51738.37,51738.37,15301.0,7.0,62,1,5.0,,93.0,37.0,25316.9,2.0,3,47.666666666666664,19.857828011475306,2,,0,51707.37,0.0,2.3333333333333335,0.0,0,0,3,0.0,17235.79,0
14526.7,14526.7,-350.0,15401.0,11.0,62,2,2.0,,,,0.0,3.0,2,67.0,7.0710678118654755,1,,0,0.0,0.0,3.0,0.0,0,1,1,1.0,0.0,1
9635.0,9635.0,9635.0,15501.0,19.0,60,2,2.0,30.0,53.0,35.0,10131.5,3.0,2,60.5,0.7071067811865476,1,30.0,0,10131.5,0.0,3.0,0.0,0,0,2,0.0,5065.75,1
137706.0,137706.0,137706.0,15601.0,7.0,62,1,2.0,,12.0,40.0,104830.1,2.0,2,62.0,0.0,1,,0,138929.3,0.0,2.0,0.0,0,0,2,0.0,69464.65,0
14127.2,14127.2,14127.2,15701.0,23.0,56,1,1.0,,42.0,40.0,14598.9,2.0,1,56.0,,1,,0,14598.9,0.0,2.0,0.0,0,0,1,0.0,14598.9,0
38995.61,38995.61,38995.61,15801.0,6.0,64,2,2.0,,26.0,35.0,33138.4,2.0,2,63.5,0.7071067811865476,1,,0,33138.4,0.0,1.5,0.0,0,0,2,0.0,16569.2,0
106857.8,50499.1,50499.1,15901.0,20.0,58,1,2.0,50.0,26.0,50.0,0.0,2.0,4,41.0,18.565200420859092,2,50.0,0,26595.5,56358.7,1.75,0.0,0,0,4,0.0,6648.875,0
0.0,0.0,0.0,16001.0,4.0,77,2,5.0,,,,0.0,4.0,1,77.0,,0,,0,0.0,0.0,4.0,0.0,0,1,0,1.0,0.0,1
13421.0,13421.0,-150.0,,9.0,82,1,2.0,,,,0.0,2.0,2,82.0,0.0,1,,0,0.0,0.0,2.5,0.0,0,2,0,2.0,0.0,1
22351.0,9502.4,9502.4,16201.0,12.0,33,2,2.0,,93.0,40.0,0.0,2.0,2,30.5,3.5355339059327378,1,,0,8147.6,293.2,2.0,0.0,0,0,2,0.0,4073.8,1
1461.78,1461.78,1461.78,16301.0,8.0,55,1,1.0,,52.0,50.0,0.0,2.0,1,55.0,,1,,0,0.0,0.0,2.0,0.0,0,0,1,0.0,0.0,1
42386.4,38082.5,38082.5,16401.0,25.0,64,1,2.0,,34.0,37.0,32596.1,2.0,3,52.333333333333336,18.502252115170556,1,,0,36535.299999999996,4303.9,2.0,0.0,0,0,3,0.0,12178.433333333332,0
16152.3,1684.0,1684.0,16501.0,12.0,49,2,2.0,,,,0.0,2.0,2,50.0,1.4142135623730951,1,,0,1378.3,13904.3,2.0,0.0,0,0,2,0.0,689.15,1
42976.8,42976.8,-229.6,16601.0,12.0,69,2,2.0,,,,0.0,3.0,3,75.33333333333333,9.291573243177572,1,,0,0.0,0.0,3.0,0.0,0,3,0,3.0,0.0,0
13069.6,13069.6,-490.0,16701.0,7.0,64,2,2.0,,,,0.0,3.0,2,66.5,3.5355339059327378,1,,0,0.0,0.0,3.0,0.0,0,1,1,1.0,0.0,1
38254.1,33235.3,33235.3,16801.0,19.0,54,2,5.0,34.0,,,741.0,2.0,2,36.0,25.45584412271571,1,34.0,0,741.0,5018.8,2.0,0.0,0,0,2,0.0,370.5,0
53699.9,53699.9,9270.4,16901.0,7.0,66,2,2.0,,22.0,40.0,0.0,2.0,3,57.666666666666664,18.929694486000912,2,,0,0.0,0.0,1.6666666666666667,0.0,0,2,1,2.0,0.0,0
11466.9,11466.9,-348.8,17101.0,6.0,78,2,4.0,,,,0.0,3.0,1,78.0,,0,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,1
20591.34,20049.04,20049.04,17201.0,9.0,45,2,1.0,,43.0,40.0,13212.0,1.0,1,45.0,,0,,0,13212.0,542.3,1.0,0.0,0,0,1,0.0,13212.0,0
8180.1,8180.1,8180.1,17301.0,2.0,49,1,1.0,,91.0,40.0,0.0,1.0,1,49.0,,1,,0,0.0,0.0,1.0,0.0,0,0,1,0.0,0.0,1
13776.7,13776.7,194.0,,7.0,84,1,2.0,,,,0.0,3.0,2,82.5,2.1213203435596424,1,,0,0.0,0.0,3.5,0.0,0,2,0,2.0,0.0,1
7671.34,7671.34,-1276.6,17701.0,4.0,84,1,2.0,,,,0.0,2.0,2,81.0,4.242640687119285,1,,0,0.0,0.0,2.5,0.0,0,2,0,2.0,0.0,1
42926.6,26218.5,26218.5,18102.0,10.0,55,1,2.0,35.0,42.0,38.0,0.0,4.0,4,38.75,18.35528988239267,2,35.0,0,21333.8,0.0,3.25,0.0,0,0,4,0.0,5333.45,0
27551.4,26050.2,26050.2,18201.0,9.0,32,2,2.0,35.0,61.0,45.0,8466.5,2.0,2,34.0,2.8284271247461903,1,35.0,0,25682.2,1501.2,2.0,0.0,0,0,2,0.0,12841.1,0
19234.55,19234.55,19234.55,18301.0,29.0,65,1,2.0,,83.0,20.0,0.0,2.0,2,64.0,1.4142135623730951,1,,0,10529.6,0.0,2.0,0.0,0,1,1,1.0,5264.8,0
44330.6,44330.6,44330.6,18401.0,31.0,50,2,2.0,,22.0,35.0,9613.0,1.0,2,50.0,0.0,1,,0,42846.1,0.0,1.0,0.0,0,0,2,0.0,21423.05,0
39891.3,39891.3,497.6,18501.0,35.0,57,1,1.0,,,,0.0,3.0,2,71.0,19.79898987322333,2,,0,0.0,0.0,3.0,0.0,0,1,1,1.0,0.0,0
29648.8,29648.8,29648.8,18601.0,4.0,60,2,2.0,,51.0,40.0,12957.0,2.0,2,62.5,3.5355339059327378,1,,0,29461.8,0.0,2.0,0.0,0,1,1,1.0,14730.9,0
13578.9,13578.9,-100.0,18701.0,12.0,83,2,4.0,,,,0.0,2.0,1,83.0,,0,,0,0.0,0.0,2.0,0.0,0,1,0,1.0,0.0,0
20016.8,20016.8,-480.0,18801.0,24.0,75,2,2.0,,,,0.0,3.0,2,78.0,4.242640687119285,1,,0,0.0,0.0,3.0,0.0,0,2,0,2.0,0.0,0
15054.5,6726.9,-318.09,18901.0,12.0,64,2,1.0,20.0,,,0.0,4.0,4,51.0,30.254476252834614,1,20.0,0,0.0,346.9,3.25,0.0,1,1,2,1.0,0.0,1
41997.5,41997.5,41997.5,19002.0,5.0,55,2,3.0,34.0,52.0,40.0,22337.6,2.0,3,32.333333333333336,19.85782801147531,0,34.0,0,40138.3,0.0,1.3333333333333333,0.0,0,0,3,0.0,13379.433333333334,0
40208.8,40208.8,-283.2,19201.0,14.0,77,2,2.0,,,,0.0,2.0,2,78.0,1.4142135623730951,1,,0,0.0,0.0,2.0,0.0,0,2,0,2.0,0.0,0
76594.4,76594.4,76594.4,19301.0,8.0,58,1,2.0,50.0,25.0,40.0,57183.0,2.0,4,37.75,19.704060495238032,1,50.0,0,76571.7,0.0,2.25,0.0,0,0,4,0.0,19142.925,0
20307.2,14584.9,-341.0,19401.0,15.0,65,1,2.0,,,,0.0,2.0,2,64.0,1.4142135623730951,1,,0,0.0,5722.3,2.0,0.0,0,1,1,1.0,0.0,0
20263.55,20263.55,1552.65,19502.0,3.0,77,1,2.0,,,,0.0,2.0,2,79.5,3.5355339059327378,1,,0,0.0,0.0,2.0,0.0,0,2,0,2.0,0.0,0
31310.9,31310.9,31310.9,19601.0,8.0,50,1,2.0,,73.0,40.0,16189.3,3.0,2,50.5,0.7071067811865476,1,,0,31052.199999999997,0.0,2.5,0.0,0,0,2,0.0,15526.099999999999,0
36467.09,36467.09,36467.09,19701.0,15.0,46,1,2.0,,93.0,40.0,18589.9,2.0,2,46.0,0.0,1,,0,32852.2,0.0,2.0,0.0,0,0,2,0.0,16426.1,0
49900.85,49900.85,49900.85,19801.0,6.0,48,1,2.0,34.0,23.0,37.0,32148.6,1.0,3,38.333333333333336,17.616280348965084,2,34.0,0,48352.899999999994,0.0,1.0,0.0,0,0,3,0.0,16117.633333333331,0
47046.2,41446.2,41446.2,19901.0,11.0,57,1,2.0,50.0,35.0,,37197.4,2.0,4,39.5,20.207259421636902,1,50.0,0,40135.1,0.0,2.0,0.0,0,0,4,0.0,10033.775,0
24736.1,23057.9,23057.9,20001.0,12.0,42,2,5.0,34.0,83.0,40.0,18861.6,2.0,2,29.5,17.67766952966369,0,34.0,0,21793.1,0.0,2.0,0.0,1,0,1,1.0,10896.55,0
51768.5,51768.5,24789.8,,8.0,79,2,4.0,,,,0.0,3.0,1,79.0,,0,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,0
14232.7,7376.1,7376.1,20201.0,7.0,55,1,2.0,35.0,75.0,40.0,0.0,2.0,3,41.666666666666664,21.385353243127252,1,35.0,0,5035.5,6856.6,2.0,0.0,1,0,2,0.5,1678.5,1
23228.5,23228.5,23228.5,20301.0,13.0,51,1,2.0,,72.0,40.0,14938.6,1.0,2,50.5,0.7071067811865476,1,,0,22047.8,0.0,1.0,0.0,0,0,2,0.0,11023.9,0
43452.9,39180.9,-760.0,20401.0,5.0,68,1,2.0,,,,0.0,2.0,3,56.333333333333336,19.347695814575268,2,,0,0.0,0.0,3.0,0.0,0,2,1,2.0,0.0,0
48333.9,44234.0,44234.0,20501.0,6.0,46,2,2.0,,23.0,37.0,31339.9,1.0,2,47.0,1.4142135623730951,1,,0,44925.9,0.0,1.0,0.0,0,0,2,0.0,22462.95,0
21416.5,20724.2,2779.2,20601.0,7.0,67,2,4.0,,,,0.0,2.0,2,51.0,22.627416997969522,0,,0,290.9,692.3,2.0,0.0,0,1,1,1.0,145.45,0
37506.9,37506.9,37506.9,20701.0,5.0,35,1,1.0,,26.0,40.0,0.0,2.0,2,35.0,0.0,2,,0,22116.0,0.0,2.5,0.0,0,0,2,0.0,11058.0,0
31167.1,25372.3,147.4,20801.0,11.0,68,1,2.0,,,,0.0,2.0,2,67.0,1.4142135623730951,1,,0,0.0,5794.8,2.0,0.0,0,2,0,2.0,0.0,0
39574.7,38285.7,38285.7,20901.0,11.0,35,2,2.0,,32.0,40.0,24651.6,2.0,2,37.5,3.5355339059327378,1,,0,37936.7,1289.0,2.0,0.0,0,0,2,0.0,18968.35,0
40803.9,40803.9,40803.9,21002.0,15.0,51,2,2.0,,52.0,20.0,13537.4,2.0,2,51.5,0.7071067811865476,1,,0,39962.2,0.0,2.0,0.0,0,0,2,0.0,19981.1,0
32283.3,32283.3,32283.3,21101.0,11.0,45,2,2.0,,75.0,40.0,13365.3,2.0,2,47.0,2.8284271247461903,1,,0,31904.0,0.0,2.0,0.0,0,0,2,0.0,15952.0,0
67942.12,67942.12,67942.12,21201.0,12.0,45,2,2.0,50.0,24.0,40.0,19918.8,2.0,2,47.5,3.5355339059327378,1,50.0,0,55380.7,0.0,2.0,0.0,0,0,2,0.0,27690.35,0
40152.6,6907.2,6907.2,21301.0,7.0,55,2,5.0,50.0,,,6435.8,3.0,3,31.666666666666668,20.305992547357377,0,50.0,0,6435.8,0.0,2.3333333333333335,0.0,0,0,3,0.0,2145.266666666667,0
32194.15,32194.15,260.25,21401.0,9.0,86,2,4.0,,,,0.0,4.0,1,86.0,,0,,0,0.0,0.0,4.0,0.0,0,1,0,1.0,0.0,0
19060.9,13350.0,-191.8,21501.0,9.0,67,2,2.0,,,,0.0,3.0,2,68.0,1.4142135623730951,1,,0,0.0,5710.9,3.5,0.0,0,2,0,2.0,0.0,0
10610.7,10610.7,-450.0,21601.0,83.0,76,2,4.0,,,,0.0,3.0,1,76.0,,0,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,1
23723.9,23723.9,-1995.1,,9.0,81,1,2.0,,,,0.0,3.0,2,79.5,2.1213203435596424,1,,0,0.0,0.0,2.5,0.0,0,2,0,2.0,0.0,0
62138.87,62138.87,42528.27,21802.0,9.0,46,1,2.0,,23.0,37.0,27630.6,2.0,4,56.75,16.780444968275823,2,,0,41761.369999999995,0.0,2.0,0.0,0,2,2,1.0,10440.342499999999,0
63564.4,63564.4,63564.4,21901.0,9.0,57,1,2.0,50.0,23.0,40.0,37981.0,2.0,3,46.0,23.515952032609693,1,50.0,0,55541.7,0.0,2.6666666666666665,0.0,0,0,3,0.0,18513.899999999998,0
30490.6,30490.6,30490.6,22001.0,5.0,49,1,2.0,,52.0,50.0,29552.3,1.0,1,49.0,,1,,0,29552.3,0.0,1.0,0.0,0,0,1,0.0,29552.3,0
89122.0,89122.0,63447.7,22101.0,10.0,58,2,2.0,,32.0,40.0,22838.1,1.0,2,65.0,9.899494936611665,1,,0,65442.9,0.0,1.5,0.0,0,1,1,1.0,32721.45,0
31024.9,31024.9,31024.9,22201.0,6.0,37,1,2.0,,22.0,40.0,29671.8,1.0,2,35.0,2.8284271247461903,2,,0,29671.8,0.0,1.0,0.0,0,0,2,0.0,14835.9,0
24028.0,24028.0,24028.0,22401.0,9.0,47,2,1.0,,33.0,50.0,18972.5,2.0,1,47.0,,0,,0,18972.5,0.0,2.0,0.0,0,0,1,0.0,18972.5,0
94898.1,93998.1,93998.1,22501.0,11.0,58,1,2.0,50.0,74.0,36.0,0.0,2.0,3,44.0,20.074859899884732,2,50.0,0,21419.9,0.0,2.0,0.0,0,0,3,0.0,7139.966666666667,0
22041.2,21186.6,21186.6,22601.0,15.0,37,1,1.0,,52.0,40.0,16134.9,1.0,2,36.0,1.4142135623730951,1,,0,20424.3,854.6,1.0,0.0,0,0,2,0.0,10212.15,1
83526.0,78486.0,11609.7,22701.0,16.0,78,2,2.0,,,,0.0,2.0,2,79.0,1.4142135623730951,1,,0,0.0,0.0,3.0,0.0,0,2,0,2.0,0.0,0
85222.2,85222.2,85222.2,22801.0,17.0,40,1,2.0,,22.0,40.0,38804.4,2.0,2,41.5,2.1213203435596424,1,,0,69101.5,0.0,2.0,0.0,0,0,2,0.0,34550.75,0
17998.4,17998.4,8596.6,22901.0,9.0,64,2,2.0,,,,0.0,5.0,2,66.0,2.8284271247461903,1,,0,0.0,0.0,3.5,0.0,0,1,1,1.0,0.0,0
22986.9,22986.9,-318.09,23001.0,6.0,77,1,2.0,,,,0.0,3.0,2,73.5,4.949747468305833,1,,0,0.0,0.0,3.0,0.0,0,2,0,2.0,0.0,0
13985.8,13985.8,-150.0,23101.0,,83,2,4.0,,,,0.0,3.0,1,83.0,,0,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,0
21324.2,21324.2,-48.9,23201.0,30.0,79,2,4.0,,,,0.0,4.0,1,79.0,,0,,0,0.0,0.0,4.0,0.0,0,1,0,1.0,0.0,0
34946.2,34946.2,34946.2,23301.0,13.0,51,2,2.0,,24.0,40.0,32993.0,2.0,1,51.0,,0,,0,32993.0,0.0,2.0,0.0,0,0,1,0.0,32993.0,0
34450.1,33250.1,33250.1,23401.0,17.0,49,1,2.0,50.0,83.0,40.0,31326.3,2.0,3,39.333333333333336,16.74315780649915,1,50.0,0,31326.3,0.0,2.0,0.0,0,0,3,0.0,10442.1,0
53843.0,53843.0,53843.0,23601.0,7.0,49,2,2.0,34.0,33.0,35.0,24013.6,1.0,3,39.333333333333336,19.39931270260195,2,34.0,0,24013.6,0.0,1.3333333333333333,0.0,1,0,2,0.5,8004.533333333333,0
45006.6,44506.6,44506.6,23701.0,15.0,51,2,5.0,50.0,23.0,25.0,28078.4,1.0,3,40.0,17.349351572897472,1,50.0,0,45033.8,0.0,1.3333333333333333,0.0,0,0,3,0.0,15011.266666666668,0
29604.3,29604.3,29604.3,23801.0,7.0,44,2,2.0,,51.0,40.0,14314.5,3.0,3,36.333333333333336,13.279056191361393,2,,0,30518.4,0.0,2.6666666666666665,0.0,0,0,3,0.0,10172.800000000001,0
24475.5,15104.2,8439.2,23901.0,10.0,59,2,5.0,35.0,,,5671.8,3.0,3,36.666666666666664,19.39931270260195,2,35.0,0,8524.2,1938.6999999999998,3.0,0.0,0,0,3,0.0,2841.4,0
9848.8,0.1,0.1,24001.0,11.0,62,1,2.0,,,,0.0,3.0,2,61.5,0.7071067811865476,1,,0,0.0,0.0,4.0,0.0,0,0,2,0.0,0.0,1
8704.4,3449.3,3449.3,24101.0,7.0,48,2,5.0,,43.0,20.0,0.0,1.0,2,35.0,18.384776310850235,1,,0,3649.3,5255.1,1.0,0.0,0,0,2,0.0,1824.65,1
17016.0,17016.0,-116.4,24201.0,7.0,79,2,2.0,,,,0.0,2.0,2,78.5,0.7071067811865476,1,,0,0.0,0.0,2.0,0.0,0,2,0,2.0,0.0,1
17160.8,17160.8,15512.6,24301.0,10.0,53,2,5.0,,91.0,24.0,11001.6,2.0,2,39.5,19.091883092036785,1,,0,12484.9,0.0,2.0,0.0,0,0,2,0.0,6242.45,1
9913.6,4975.6,4975.6,24401.0,7.0,60,1,1.0,,,,4869.2,3.0,1,60.0,,1,,0,4869.2,3608.0,3.0,0.0,0,0,1,0.0,4869.2,1
10371.3,10371.3,3306.8,24501.0,12.0,86,1,2.0,,91.0,25.0,0.0,2.0,2,67.5,26.16295090390226,1,,0,3441.8,0.0,3.0,0.0,0,1,1,1.0,1720.9,1
26379.0,17557.5,3853.1,24601.0,18.0,69,1,2.0,,91.0,20.0,0.0,3.0,3,53.0,23.515952032609693,2,,0,3073.6,0.0,2.6666666666666665,0.0,0,1,2,0.5,1024.5333333333333,0
60067.6,54252.5,54252.5,24701.0,9.0,35,1,2.0,,12.0,40.0,27894.1,2.0,2,34.5,0.7071067811865476,1,,0,51908.3,5815.1,2.0,0.0,0,0,2,0.0,25954.15,0
45036.9,45036.9,45036.9,24902.0,28.0,41,1,2.0,,72.0,40.0,30556.2,2.0,2,40.5,0.7071067811865476,1,,0,45209.7,0.0,2.0,0.0,0,0,2,0.0,22604.85,0
13687.4,13687.4,-300.0,25001.0,9.0,76,1,2.0,,,,0.0,3.0,2,75.5,0.7071067811865476,1,,0,0.0,0.0,3.0,0.0,0,2,0,2.0,0.0,1
64899.3,64899.3,64899.3,25101.0,11.0,52,2,1.0,30.0,33.0,40.0,37371.3,1.0,2,51.5,0.7071067811865476,1,30.0,0,61653.4,0.0,1.0,0.0,0,0,2,0.0,30826.7,0
27309.8,25079.2,25079.2,25201.0,13.0,43,2,2.0,,93.0,40.0,12617.0,2.0,2,44.5,2.1213203435596424,1,,0,24850.3,2230.6,2.0,0.0,0,0,2,0.0,12425.15,0
39253.4,39253.4,39253.4,25301.0,11.0,60,1,2.0,,33.0,40.0,23652.6,1.0,3,46.666666666666664,18.14754345175493,1,,0,38330.2,0.0,1.0,0.0,0,0,3,0.0,12776.733333333332,0
31768.3,28868.3,28868.3,25401.0,9.0,56,2,2.0,35.0,83.0,50.0,0.0,4.0,4,39.0,19.782146833277054,3,35.0,0,27516.100000000002,0.0,2.5,0.0,0,0,4,0.0,6879.025000000001,0
15452.74,3880.0,3880.0,25501.0,16.0,47,2,5.0,35.0,,,0.0,3.0,2,33.0,19.79898987322333,1,35.0,0,0.0,0.0,2.0,0.0,0,0,2,0.0,0.0,1
18043.5,18043.5,8288.0,25601.0,70.0,86,2,4.0,,,,0.0,3.0,1,86.0,,0,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,0
9883.1,9883.1,-944.5,25701.0,6.0,86,2,4.0,,,,0.0,2.0,1,86.0,,0,,0,0.0,0.0,2.0,0.0,0,1,0,1.0,0.0,1
30091.9,30091.9,30091.9,25801.0,22.0,45,2,1.0,,23.0,35.0,29766.5,2.0,1,45.0,,0,,0,29766.5,0.0,2.0,0.0,0,0,1,0.0,29766.5,0
20629.4,20629.4,20629.4,25901.0,15.0,44,2,5.0,,42.0,40.0,19600.7,1.0,1,44.0,,0,,0,19600.7,0.0,1.0,0.0,0,0,1,0.0,19600.7,0
41794.34,41794.34,41794.34,26001.0,5.0,36,1,2.0,,25.0,40.0,20549.74,2.0,2,36.0,0.0,1,,0,41907.740000000005,0.0,2.5,0.0,0,0,2,0.0,20953.870000000003,0
20438.7,18090.1,18090.1,26201.0,3.0,30,2,1.0,,51.0,40.0,17182.9,1.0,3,50.333333333333336,17.61628034896508,1,,0,18019.300000000003,2348.6,1.3333333333333333,0.0,0,0,3,0.0,6006.433333333334,1
25220.4,25220.4,25220.4,26301.0,13.0,49,1,1.0,,41.0,35.0,24775.5,2.0,1,49.0,,1,,0,24775.5,0.0,2.0,0.0,0,0,1,0.0,24775.5,0
41686.7,41686.7,31875.7,26401.0,12.0,53,1,1.0,,75.0,45.0,26117.8,2.0,3,73.66666666666667,18.009256878986797,2,,0,26117.8,0.0,2.6666666666666665,0.0,0,2,1,2.0,8705.933333333332,0
36758.8,36758.8,36758.8,26501.0,13.0,42,2,2.0,,32.0,40.0,21814.7,2.0,2,46.0,5.656854249492381,1,,0,35414.9,0.0,2.0,0.0,0,0,2,0.0,17707.45,0
30314.9,17222.8,17222.8,26601.0,14.0,43,1,2.0,,,,14787.8,2.0,2,43.0,0.0,1,,0,14787.8,13092.1,2.0,0.0,0,0,2,0.0,7393.9,0
32582.0,32582.0,13901.6,26701.0,6.0,62,2,2.0,,52.0,40.0,13943.0,2.0,2,65.0,4.242640687119285,1,,0,13943.0,0.0,2.0,0.0,0,1,1,1.0,6971.5,0
22103.6,22103.6,11328.9,26801.0,12.0,47,2,4.0,35.0,32.0,33.0,13412.8,3.0,2,33.0,19.79898987322333,1,35.0,0,13412.8,0.0,2.5,0.0,0,0,2,0.0,6706.4,0
26719.1,23039.1,23039.1,26901.0,13.0,56,2,2.0,50.0,41.0,38.0,16459.8,2.0,3,47.0,18.24828759089466,1,50.0,0,16459.8,0.0,2.0,0.0,0,0,3,0.0,5486.599999999999,1
37411.64,35678.24,35678.24,27001.0,12.0,51,1,2.0,35.0,33.0,40.0,15930.6,1.0,3,40.0,18.193405398660254,1,35.0,0,29659.0,1733.4,1.0,0.0,0,0,3,0.0,9886.333333333334,0
51477.8,51477.8,51477.8,27101.0,12.0,60,1,5.0,50.0,23.0,37.0,36703.9,2.0,3,39.333333333333336,18.0092568789868,3,50.0,0,51464.6,0.0,2.0,0.0,0,0,3,0.0,17154.866666666665,0
42528.2,42528.2,17901.7,27301.0,7.0,61,1,1.0,,,,18781.8,2.0,3,74.0,12.529964086141668,1,,0,18781.8,0.0,3.6666666666666665,0.0,0,2,1,2.0,6260.599999999999,0
11758.9,133.1,133.1,27401.0,11.0,39,2,1.0,,,,613.1,3.0,1,39.0,,0,,0,613.1,3842.8,3.0,0.0,0,0,1,0.0,613.1,0
8592.9,8592.9,8592.9,27501.0,17.0,65,1,2.0,,14.0,40.0,4353.4,3.0,2,58.5,9.192388155425117,1,,0,8592.9,0.0,3.0,0.0,0,1,1,1.0,4296.45,1
7833.5,7833.5,-646.8,27601.0,10.0,65,2,2.0,,,,0.0,2.0,2,74.0,12.727922061357855,1,,0,0.0,0.0,2.0,0.0,0,2,0,2.0,0.0,1
27485.0,19485.0,19485.0,27701.0,6.0,40,2,1.0,,42.0,40.0,16435.5,2.0,1,40.0,,0,,0,16435.5,0.0,2.0,0.0,0,0,1,0.0,16435.5,0
37708.95,35246.65,35246.65,27801.0,6.0,54,2,2.0,,75.0,,0.0,3.0,4,43.25,13.62289739127963,3,,0,36301.3,0.0,3.0,0.0,0,0,4,0.0,9075.325,0
28003.9,20059.4,20059.4,27901.0,12.0,57,1,2.0,,51.0,65.0,0.0,3.0,2,55.5,2.1213203435596424,1,,0,19733.9,0.0,3.0,0.0,0,0,2,0.0,9866.95,0
37833.9,37833.9,37833.9,28001.0,8.0,48,2,2.0,,41.0,40.0,15757.0,3.0,2,48.5,0.7071067811865476,1,,0,37034.5,0.0,3.0,0.0,0,0,2,0.0,18517.25,0
18857.15,12017.15,12017.15,28101.0,10.0,61,2,5.0,,91.0,30.0,12417.15,3.0,1,61.0,,0,,0,12417.15,0.0,3.0,0.0,0,0,1,0.0,12417.15,0
10417.43,-318.09,-318.09,28201.0,8.0,36,2,1.0,,,,0.0,5.0,1,36.0,,0,,0,0.0,0.0,5.0,0.0,0,0,1,0.0,0.0,1
16931.8,16931.8,399.5,28301.0,7.0,58,2,2.0,,,,0.0,3.0,2,69.0,15.556349186104045,1,,0,0.0,0.0,3.5,0.0,0,1,1,1.0,0.0,1
13154.4,13154.4,-847.3,28401.0,10.0,71,1,2.0,,,,0.0,3.0,1,71.0,,1,,0,0.0,0.0,3.0,0.0,0,1,0,1.0,0.0,0
